"Date","September-27-2024"
"Time","22h38m51s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",100
"Record Rate",1
"Record Time [s]",2.999998e+00
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment",""
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
3.299998e-01,9.991165e-01,-4.140316e-02,-7.204103e-03,-1.186483e+00,-2.063841e-01,9.995583e-01,-1.701294e+02,1.000260e+02,-1.843213e+01,1.434787e-05,
3.599998e-01,9.991164e-01,-4.143704e-02,-7.025604e-03,-1.187453e+00,-2.012704e-01,9.995582e-01,-1.703771e+02,1.000192e+02,-1.843240e+01,1.434698e-05,
3.899998e-01,9.991158e-01,-4.145825e-02,-6.981876e-03,-1.188061e+00,-2.000176e-01,9.995579e-01,-1.704407e+02,1.000209e+02,-1.842973e+01,1.435577e-05,
4.199998e-01,9.991183e-01,-4.135336e-02,-7.247166e-03,-1.185056e+00,-2.076178e-01,9.995592e-01,-1.700599e+02,1.000199e+02,-1.843159e+01,1.434965e-05,
4.499998e-01,9.991127e-01,-4.150059e-02,-7.183146e-03,-1.189277e+00,-2.057838e-01,9.995563e-01,-1.701802e+02,1.000203e+02,-1.843167e+01,1.434938e-05,
4.799997e-01,9.991126e-01,-4.152851e-02,-7.032122e-03,-1.190076e+00,-2.014571e-01,9.995563e-01,-1.703891e+02,1.000259e+02,-1.842727e+01,1.436393e-05,
5.099997e-01,9.991054e-01,-4.166923e-02,-7.209966e-03,-1.194112e+00,-2.065521e-01,9.995527e-01,-1.701834e+02,1.000194e+02,-1.843368e+01,1.434272e-05,
5.399997e-01,9.991165e-01,-4.145828e-02,-6.886369e-03,-1.188061e+00,-1.972815e-01,9.995583e-01,-1.705691e+02,1.000196e+02,-1.843046e+01,1.435337e-05,
5.699997e-01,9.991238e-01,-4.120087e-02,-7.360901e-03,-1.180684e+00,-2.108762e-01,9.995619e-01,-1.698705e+02,1.000199e+02,-1.842610e+01,1.436778e-05,
5.999997e-01,9.991188e-01,-4.134312e-02,-7.230677e-03,-1.184762e+00,-2.071454e-01,9.995594e-01,-1.700796e+02,1.000207e+02,-1.843032e+01,1.435383e-05,
6.299997e-01,9.991323e-01,-4.107022e-02,-6.926174e-03,-1.176934e+00,-1.984219e-01,9.995661e-01,-1.704276e+02,1.000231e+02,-1.842975e+01,1.435573e-05,
6.599996e-01,9.991209e-01,-4.129644e-02,-7.213498e-03,-1.183423e+00,-2.066533e-01,9.995604e-01,-1.700918e+02,1.000196e+02,-1.842741e+01,1.436344e-05,
6.899996e-01,9.991137e-01,-4.146651e-02,-7.228023e-03,-1.188300e+00,-2.070694e-01,9.995569e-01,-1.701121e+02,1.000228e+02,-1.843255e+01,1.434647e-05,
7.199996e-01,9.991346e-01,-4.099826e-02,-7.017335e-03,-1.174872e+00,-2.010335e-01,9.995673e-01,-1.702873e+02,1.000184e+02,-1.842763e+01,1.436273e-05,
7.499996e-01,9.991228e-01,-4.126311e-02,-7.140439e-03,-1.182467e+00,-2.045602e-01,9.995614e-01,-1.701824e+02,1.000213e+02,-1.842551e+01,1.436975e-05,
7.799996e-01,9.991264e-01,-4.117020e-02,-7.177478e-03,-1.179803e+00,-2.056214e-01,9.995632e-01,-1.701106e+02,1.000208e+02,-1.843207e+01,1.434804e-05,
8.099996e-01,9.991197e-01,-4.136153e-02,-7.006937e-03,-1.185288e+00,-2.007356e-01,9.995598e-01,-1.703850e+02,1.000195e+02,-1.842800e+01,1.436152e-05,
8.399996e-01,9.991101e-01,-4.155131e-02,-7.240837e-03,-1.190731e+00,-2.074365e-01,9.995551e-01,-1.701148e+02,1.000257e+02,-1.842399e+01,1.437478e-05,
8.699995e-01,9.991233e-01,-4.125907e-02,-7.091934e-03,-1.182351e+00,-2.031706e-01,9.995617e-01,-1.702469e+02,1.000185e+02,-1.843231e+01,1.434725e-05,
8.999995e-01,9.991113e-01,-4.157379e-02,-6.946840e-03,-1.191373e+00,-1.990139e-01,9.995556e-01,-1.705137e+02,1.000229e+02,-1.842750e+01,1.436316e-05,
9.299995e-01,9.991100e-01,-4.155130e-02,-7.265140e-03,-1.190731e+00,-2.081328e-01,9.995550e-01,-1.700822e+02,1.000210e+02,-1.842650e+01,1.436648e-05,
9.599995e-01,9.991073e-01,-4.165189e-02,-7.056418e-03,-1.193614e+00,-2.021532e-01,9.995536e-01,-1.703846e+02,1.000196e+02,-1.842937e+01,1.435697e-05,
9.899995e-01,9.991163e-01,-4.145039e-02,-6.968271e-03,-1.187835e+00,-1.996279e-01,9.995581e-01,-1.704572e+02,1.000250e+02,-1.842423e+01,1.437397e-05,
1.019999e+00,9.991095e-01,-4.157419e-02,-7.196772e-03,-1.191387e+00,-2.061741e-01,9.995547e-01,-1.701790e+02,1.000193e+02,-1.842723e+01,1.436405e-05,
1.049999e+00,9.990980e-01,-4.186936e-02,-7.081568e-03,-1.199850e+00,-2.028737e-01,9.995490e-01,-1.704001e+02,1.000217e+02,-1.842957e+01,1.435632e-05,
1.079999e+00,9.991220e-01,-4.128933e-02,-7.101900e-03,-1.183218e+00,-2.034561e-01,9.995610e-01,-1.702404e+02,1.000210e+02,-1.842386e+01,1.437521e-05,
1.109999e+00,9.991103e-01,-4.158091e-02,-7.048847e-03,-1.191578e+00,-2.019363e-01,9.995551e-01,-1.703786e+02,1.000208e+02,-1.842496e+01,1.437156e-05,
1.139999e+00,9.991196e-01,-4.136129e-02,-7.023939e-03,-1.185281e+00,-2.012227e-01,9.995598e-01,-1.703620e+02,1.000232e+02,-1.842622e+01,1.436739e-05,
1.169999e+00,9.991180e-01,-4.137936e-02,-7.136013e-03,-1.185800e+00,-2.044334e-01,9.995590e-01,-1.702154e+02,1.000200e+02,-1.842446e+01,1.437320e-05,
1.199999e+00,9.990994e-01,-4.179378e-02,-7.327467e-03,-1.197685e+00,-2.099183e-01,9.995497e-01,-1.700557e+02,1.000217e+02,-1.842472e+01,1.437235e-05,
1.229999e+00,9.991259e-01,-4.120239e-02,-7.053881e-03,-1.180725e+00,-2.020805e-01,9.995630e-01,-1.702851e+02,1.000220e+02,-1.842736e+01,1.436363e-05,
1.259999e+00,9.991109e-01,-4.157855e-02,-6.971043e-03,-1.191510e+00,-1.997073e-01,9.995555e-01,-1.704823e+02,1.000199e+02,-1.842459e+01,1.437279e-05,
1.289999e+00,9.991169e-01,-4.140675e-02,-7.134020e-03,-1.186586e+00,-2.043764e-01,9.995585e-01,-1.702244e+02,1.000232e+02,-1.842616e+01,1.436758e-05,
1.319999e+00,9.991170e-01,-4.139840e-02,-7.167015e-03,-1.186346e+00,-2.053216e-01,9.995585e-01,-1.701781e+02,1.000199e+02,-1.842782e+01,1.436211e-05,
1.349999e+00,9.991125e-01,-4.151991e-02,-7.090732e-03,-1.189830e+00,-2.031362e-01,9.995563e-01,-1.703086e+02,1.000231e+02,-1.842182e+01,1.438197e-05,
1.379999e+00,9.991224e-01,-4.126739e-02,-7.173738e-03,-1.182590e+00,-2.055142e-01,9.995612e-01,-1.701385e+02,1.000217e+02,-1.842448e+01,1.437315e-05,
1.409999e+00,9.991150e-01,-4.148446e-02,-6.948504e-03,-1.188812e+00,-1.990616e-01,9.995575e-01,-1.704914e+02,1.000187e+02,-1.842774e+01,1.436235e-05,
1.439999e+00,9.991217e-01,-4.128931e-02,-7.143061e-03,-1.183218e+00,-2.046354e-01,9.995608e-01,-1.701850e+02,1.000241e+02,-1.842210e+01,1.438102e-05,
1.469999e+00,9.991139e-01,-4.145698e-02,-7.256019e-03,-1.188027e+00,-2.078715e-01,9.995570e-01,-1.700723e+02,1.000180e+02,-1.842398e+01,1.437481e-05,
1.499999e+00,9.991236e-01,-4.126004e-02,-7.047994e-03,-1.182378e+00,-2.019118e-01,9.995618e-01,-1.703064e+02,1.000233e+02,-1.842476e+01,1.437224e-05,
1.529999e+00,9.991290e-01,-4.113118e-02,-7.033503e-03,-1.178683e+00,-2.014967e-01,9.995645e-01,-1.702962e+02,1.000216e+02,-1.842162e+01,1.438261e-05,
1.559999e+00,9.991051e-01,-4.168760e-02,-7.150311e-03,-1.194638e+00,-2.048431e-01,9.995526e-01,-1.702673e+02,1.000204e+02,-1.842538e+01,1.437017e-05,
1.589999e+00,9.991160e-01,-4.143797e-02,-7.083304e-03,-1.187480e+00,-2.029234e-01,9.995580e-01,-1.702998e+02,1.000237e+02,-1.842379e+01,1.437542e-05,
1.619999e+00,9.991094e-01,-4.157514e-02,-7.204786e-03,-1.191414e+00,-2.064037e-01,9.995547e-01,-1.701685e+02,1.000192e+02,-1.842303e+01,1.437795e-05,
1.649999e+00,9.991067e-01,-4.165854e-02,-7.102410e-03,-1.193805e+00,-2.034708e-01,9.995533e-01,-1.703246e+02,1.000250e+02,-1.842375e+01,1.437556e-05,
1.679999e+00,9.991115e-01,-4.155423e-02,-7.029176e-03,-1.190813e+00,-2.013727e-01,9.995558e-01,-1.703989e+02,1.000194e+02,-1.842468e+01,1.437248e-05,
1.709999e+00,9.991106e-01,-4.156279e-02,-7.110166e-03,-1.191059e+00,-2.036930e-01,9.995553e-01,-1.702924e+02,1.000204e+02,-1.842156e+01,1.438281e-05,
1.739999e+00,9.991146e-01,-4.146011e-02,-7.144182e-03,-1.188115e+00,-2.046675e-01,9.995573e-01,-1.702231e+02,1.000243e+02,-1.842319e+01,1.437743e-05,
1.769999e+00,9.991030e-01,-4.175313e-02,-7.060337e-03,-1.196517e+00,-2.022654e-01,9.995515e-01,-1.704022e+02,1.000221e+02,-1.842353e+01,1.437629e-05,
1.799999e+00,9.990903e-01,-4.205135e-02,-7.088136e-03,-1.205068e+00,-2.030618e-01,9.995452e-01,-1.704322e+02,1.000239e+02,-1.842222e+01,1.438063e-05,
1.829999e+00,9.991078e-01,-4.160753e-02,-7.240962e-03,-1.192343e+00,-2.074401e-01,9.995539e-01,-1.701277e+02,1.000220e+02,-1.842358e+01,1.437614e-05,
1.859999e+00,9.991084e-01,-4.164717e-02,-6.916673e-03,-1.193477e+00,-1.981497e-01,9.995542e-01,-1.705705e+02,1.000190e+02,-1.842278e+01,1.437879e-05,
1.889999e+00,9.991041e-01,-4.172454e-02,-7.071321e-03,-1.195697e+00,-2.025801e-01,9.995521e-01,-1.703811e+02,1.000239e+02,-1.841863e+01,1.439253e-05,
1.919999e+00,9.991213e-01,-4.129717e-02,-7.153930e-03,-1.183444e+00,-2.049468e-01,9.995606e-01,-1.701722e+02,1.000190e+02,-1.841993e+01,1.438823e-05,
1.949999e+00,9.990996e-01,-4.181288e-02,-7.184099e-03,-1.198231e+00,-2.058111e-01,9.995498e-01,-1.702509e+02,1.000218e+02,-1.841974e+01,1.438886e-05,
1.979999e+00,9.991161e-01,-4.142748e-02,-7.125241e-03,-1.187180e+00,-2.041248e-01,9.995581e-01,-1.702410e+02,1.000239e+02,-1.842068e+01,1.438574e-05,
2.009999e+00,9.991164e-01,-4.141461e-02,-7.158221e-03,-1.186811e+00,-2.050697e-01,9.995582e-01,-1.701937e+02,1.000201e+02,-1.842101e+01,1.438464e-05,
2.039999e+00,9.991119e-01,-4.154232e-02,-7.044516e-03,-1.190472e+00,-2.018122e-01,9.995560e-01,-1.703757e+02,1.000231e+02,-1.842247e+01,1.437982e-05,
2.069999e+00,9.991226e-01,-4.126358e-02,-7.172124e-03,-1.182481e+00,-2.054680e-01,9.995613e-01,-1.701398e+02,1.000194e+02,-1.842169e+01,1.438240e-05,
2.099999e+00,9.991070e-01,-4.164568e-02,-7.127002e-03,-1.193436e+00,-2.041753e-01,9.995535e-01,-1.702888e+02,1.000199e+02,-1.842119e+01,1.438403e-05,
2.129999e+00,9.991230e-01,-4.126383e-02,-7.114346e-03,-1.182487e+00,-2.038127e-01,9.995615e-01,-1.702177e+02,1.000226e+02,-1.841923e+01,1.439054e-05,
2.159999e+00,9.991136e-01,-4.150326e-02,-7.035680e-03,-1.189352e+00,-2.015591e-01,9.995568e-01,-1.703786e+02,1.000200e+02,-1.841958e+01,1.438939e-05,
2.189999e+00,9.991127e-01,-4.150823e-02,-7.139050e-03,-1.189495e+00,-2.045205e-01,9.995563e-01,-1.702411e+02,1.000239e+02,-1.841936e+01,1.439009e-05,
2.219999e+00,9.991125e-01,-4.150225e-02,-7.192371e-03,-1.189324e+00,-2.060480e-01,9.995563e-01,-1.701682e+02,1.000199e+02,-1.842163e+01,1.438258e-05,
2.249999e+00,9.990976e-01,-4.186529e-02,-7.157635e-03,-1.199734e+00,-2.050529e-01,9.995488e-01,-1.702980e+02,1.000233e+02,-1.841993e+01,1.438822e-05,
2.279999e+00,9.991222e-01,-4.128528e-02,-7.097128e-03,-1.183102e+00,-2.033195e-01,9.995611e-01,-1.702459e+02,1.000218e+02,-1.841878e+01,1.439202e-05,
2.309999e+00,9.991118e-01,-4.154828e-02,-7.022041e-03,-1.190643e+00,-2.011683e-01,9.995559e-01,-1.704071e+02,1.000189e+02,-1.841971e+01,1.438894e-05,
2.339999e+00,9.991102e-01,-4.157374e-02,-7.108246e-03,-1.191373e+00,-2.036380e-01,9.995551e-01,-1.702974e+02,1.000248e+02,-1.841783e+01,1.439516e-05,
2.369999e+00,9.991089e-01,-4.158634e-02,-7.208044e-03,-1.191736e+00,-2.064970e-01,9.995545e-01,-1.701668e+02,1.000195e+02,-1.841889e+01,1.439168e-05,
2.399999e+00,9.991043e-01,-4.170927e-02,-7.140755e-03,-1.195260e+00,-2.045693e-01,9.995521e-01,-1.702850e+02,1.000209e+02,-1.841962e+01,1.438923e-05,
2.429999e+00,9.991138e-01,-4.147773e-02,-7.161545e-03,-1.188621e+00,-2.051649e-01,9.995569e-01,-1.702039e+02,1.000258e+02,-1.841842e+01,1.439323e-05,
2.459999e+00,9.990988e-01,-4.185365e-02,-7.059990e-03,-1.199399e+00,-2.022555e-01,9.995494e-01,-1.704253e+02,1.000195e+02,-1.841925e+01,1.439046e-05,
2.489999e+00,9.990977e-01,-4.187938e-02,-7.059772e-03,-1.200137e+00,-2.022492e-01,9.995489e-01,-1.704314e+02,1.000238e+02,-1.841773e+01,1.439552e-05,
2.519999e+00,9.991064e-01,-4.164541e-02,-7.210275e-03,-1.193429e+00,-2.065609e-01,9.995532e-01,-1.701775e+02,1.000213e+02,-1.841621e+01,1.440056e-05,
2.549999e+00,9.991068e-01,-4.165044e-02,-7.125085e-03,-1.193573e+00,-2.041204e-01,9.995534e-01,-1.702925e+02,1.000183e+02,-1.841779e+01,1.439530e-05,
2.579999e+00,9.991179e-01,-4.139534e-02,-7.055211e-03,-1.186258e+00,-2.021186e-01,9.995590e-01,-1.703277e+02,1.000256e+02,-1.841724e+01,1.439712e-05,
2.609999e+00,9.991188e-01,-4.136436e-02,-7.116862e-03,-1.185370e+00,-2.038848e-01,9.995594e-01,-1.702377e+02,1.000185e+02,-1.841812e+01,1.439423e-05,
2.639999e+00,9.991114e-01,-4.154755e-02,-7.088677e-03,-1.190622e+00,-2.030773e-01,9.995557e-01,-1.703177e+02,1.000244e+02,-1.841677e+01,1.439870e-05,
2.669999e+00,9.991142e-01,-4.146844e-02,-7.150425e-03,-1.188354e+00,-2.048463e-01,9.995571e-01,-1.702167e+02,1.000209e+02,-1.841571e+01,1.440221e-05,
2.699999e+00,9.991082e-01,-4.161590e-02,-7.131052e-03,-1.192582e+00,-2.042913e-01,9.995541e-01,-1.702766e+02,1.000202e+02,-1.841646e+01,1.439971e-05,
2.729999e+00,9.991070e-01,-4.164759e-02,-7.112157e-03,-1.193491e+00,-2.037500e-01,9.995535e-01,-1.703091e+02,1.000259e+02,-1.841582e+01,1.440183e-05,
2.759999e+00,9.991103e-01,-4.155132e-02,-7.221737e-03,-1.190731e+00,-2.068893e-01,9.995551e-01,-1.701403e+02,1.000192e+02,-1.841681e+01,1.439855e-05,
2.789999e+00,9.991013e-01,-4.179720e-02,-7.045913e-03,-1.197780e+00,-2.018522e-01,9.995506e-01,-1.704314e+02,1.000233e+02,-1.841683e+01,1.439848e-05,
2.819998e+00,9.991214e-01,-4.130290e-02,-7.100592e-03,-1.183608e+00,-2.034187e-01,9.995607e-01,-1.702453e+02,1.000215e+02,-1.841595e+01,1.440142e-05,
2.849998e+00,9.991148e-01,-4.146393e-02,-7.102513e-03,-1.188225e+00,-2.034737e-01,9.995574e-01,-1.702799e+02,1.000196e+02,-1.841527e+01,1.440365e-05,
2.879998e+00,9.991142e-01,-4.146797e-02,-7.159083e-03,-1.188341e+00,-2.050944e-01,9.995571e-01,-1.702049e+02,1.000246e+02,-1.841285e+01,1.441169e-05,
2.909998e+00,9.991232e-01,-4.125907e-02,-7.100923e-03,-1.182351e+00,-2.034282e-01,9.995616e-01,-1.702347e+02,1.000197e+02,-1.841297e+01,1.441129e-05,
2.939998e+00,9.991117e-01,-4.154398e-02,-7.070402e-03,-1.190520e+00,-2.025538e-01,9.995558e-01,-1.703413e+02,1.000215e+02,-1.841226e+01,1.441364e-05,
2.969998e+00,9.991245e-01,-4.121760e-02,-7.168247e-03,-1.181162e+00,-2.053569e-01,9.995622e-01,-1.701342e+02,1.000213e+02,-1.841522e+01,1.440383e-05,
